system_id,label,family,weights,role,corpus,n_pages,n_failed,char_accuracy,word_accuracy,fidelity,integrity,efficiency,cer_page,cer_page_lo,cer_page_hi,wer_page,wer_page_lo,wer_page_hi,glyph_f1,punct_kept,caps_kept,numeral_f1,line_recall,real_word_share,efficiency_speed,efficiency_hardware,efficiency_price,s_per_page,hardware_class,price_usd_per_page,price_basis,wh_per_page,wh_basis
gemini-3.8-flash,Gemini 3.8 Flash,vlm_api,closed,field,humboldt,20,1,0.6420462017270854,0.4379961675335341,0.8558841809214792,0.7986348122866894,0.39232716969979875,0.35795379827291457,0.2383438514965082,0.46571007555287636,0.5620038324664659,0.4239221808654158,0.6671908712134628,,0.7581329561527581,0.9536354056902002,0.7986348122866894,0.9278350515463918,0.7462809917355372,0.3052407748830058,0.1,0.8588271290331834,24.519886200025212,api,0.0026516647350566815,list price,,not measured
gemini-3.8-flash,Gemini 3.8 Flash,vlm_api,closed,field,laubmann,10,3,0.6447368421052632,0.5913223140495868,0.8052013079910076,0.7315436241610739,0.4915908653945152,0.35526315789473684,0.05293864182563349,0.6650550873401041,0.4086776859504132,0.1531647539923257,0.6918519795688353,,0.6151645207439199,0.9952380952380953,0.7315436241610739,0.6738461538461539,0.6176470588235294,0.5037681662724387,0.1,0.8588271290331834,9.827966499957256,api,0.0026516647350566815,list price,,not measured
gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,vlm_api,closed,field,abp,34,0,0.7170869187179564,0.3765750877917785,0.5711328175125181,0.6666666666666666,0.6495477339931721,0.2829130812820436,0.25602666667954954,0.3114391665443862,0.6234249122082215,0.5835706238681198,0.6628741541935437,0.2325015216068168,0.5853304284676834,0.8955665024630541,0.6666666666666666,0.9487726787620064,0.5262931034482758,0.7716437561441953,0.1,0.9549034236842976,2.8622824499907438,api,0.0013654937885965825,list price,,not measured
gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,vlm_api,closed,field,forst,22,0,0.7579793430146773,0.5260147098883139,0.7994953863898501,0.7477876106194691,0.6407127911367072,0.24202065698532266,0.20186166084122012,0.284219124986253,0.47398529011168616,0.41894894444425007,0.5324272671262449,,0.6239907727797002,0.975,0.7477876106194691,0.8979343863912516,0.5772357723577236,0.7539738704312655,0.1,0.9549034236842976,3.104933185709732,api,0.0013654937885965825,list price,,not measured
gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,vlm_api,closed,field,humboldt,20,0,0.5133038179985097,0.22885299753627153,0.8057381775043864,0.6134185303514377,0.6162217507717601,0.4866961820014904,0.37051703653386947,0.5745558027838373,0.7711470024637285,0.6609472049689441,0.8453835771552396,,0.6789250353606789,0.9325513196480939,0.6134185303514377,0.8969072164948454,0.6666666666666666,0.7049917897013713,0.1,0.9549034236842976,3.8905985500023235,api,0.0013654937885965825,list price,,not measured
gemini-3.5-flash-lite,Gemini 3.5 Flash-Lite,vlm_api,closed,field,laubmann,10,0,0.8738390092879257,0.7004132231404958,0.9103853719599428,0.7975830815709971,0.4862914165862766,0.12616099071207432,0.11388232641051524,0.14034882215019218,0.29958677685950413,0.26761415265277333,0.33645126718459994,,0.8311874105865522,0.9895833333333334,0.7975830815709971,0.9938461538461538,0.6463414634146342,0.44513112133040444,0.1,0.9549034236842976,12.874718949955422,api,0.0013654937885965825,list price,,not measured
gemini-3.1-pro,Gemini 3.1 Pro,vlm_api,closed,field,abp,7,0,0.8709585933068633,0.5913043478260869,0.5318793125965527,0.8181818181818182,0.2312778684093028,0.1290414066931367,0.09385900648990028,0.17285410957864927,0.40869565217391307,0.3345356176735798,0.511974717183778,0.029962546816479405,0.6179401993355482,0.9477351916376306,0.8181818181818182,0.9781420765027322,0.5919732441471572,0.05412100648434748,0.1,0.7168694606685163,77.9395667000208,api,0.007069547518923463,list price,,not measured
gemini-3.1-pro,Gemini 3.1 Pro,vlm_api,closed,field,forst,11,0,0.9002840012622279,0.7791644058600109,0.883093783686669,0.8492307692307692,0.4975443290715624,0.09971599873777216,0.056436554304568606,0.14316984605528335,0.22083559413998916,0.14021847132533824,0.3047661755285074,,0.7847826086956522,0.981404958677686,0.8492307692307692,0.9164785553047404,0.6275510204081632,0.5866539278088666,0.1,0.7168694606685163,6.70953069999814,api,0.007069547518923463,list price,,not measured
gemini-3.1-pro,Gemini 3.1 Pro,vlm_api,closed,field,humboldt,6,0,0.7534019249917026,0.554,0.8801115998696644,0.8907563025210085,0.2304978386565632,0.2465980750082974,0.09373202990224266,0.3669939635342707,0.446,0.2358490566037736,0.5777593472299919,,0.8068181818181818,0.953405017921147,0.8907563025210085,0.9760479041916168,0.7372262773722628,0.05256094697886826,0.1,0.7168694606685163,78.50152725004591,api,0.007069547518923463,list price,,not measured
gemini-3.1-pro,Gemini 3.1 Pro,vlm_api,closed,field,laubmann,5,0,0.9637741046831956,0.8704663212435233,0.9190748169805761,0.883495145631068,0.43725960441372524,0.03622589531680441,0.025931340906320766,0.056173200702165006,0.12953367875647667,0.08997050147492626,0.2200488997555012,,0.8403141361256544,0.9978354978354979,0.883495145631068,1.0,0.5571428571428572,0.46608447849319234,0.1,0.7168694606685163,11.690444999956526,api,0.007069547518923463,list price,,not measured
claude-sonnet-5,Claude Sonnet 5,vlm_api,closed,lineup,abp,34,0,0.6587713249182983,0.32513943400123946,0.5364460089392148,0.5964912280701754,0.3907027272657003,0.3412286750817018,0.30032085838680517,0.39877020069778946,0.6748605659987605,0.642272047592614,0.7104406677552573,0.15665091154625255,0.5809731299927379,0.8717139852786541,0.5964912280701754,0.9178228388473852,0.538989898989899,0.42818431897194675,0.1,0.6064422711189077,13.919747650012141,api,0.01515909192877058,list price,,not measured
claude-sonnet-5,Claude Sonnet 5,vlm_api,closed,lineup,forst,22,0,0.6661877766560534,0.43149005720512124,0.7965024600348807,0.7000000000000001,0.38946486204228875,0.33381222334394656,0.2852175115039772,0.38217656204048067,0.5685099427948788,0.5118408043306373,0.6265728407219285,,0.649365628604383,0.9436392914653784,0.7000000000000001,0.8797083839611178,0.6722532588454376,0.4257085885251236,0.1,0.6064422711189077,14.079357058002124,api,0.01515909192877058,list price,,not measured
claude-sonnet-5,Claude Sonnet 5,vlm_api,closed,lineup,humboldt,20,0,0.5118572743611098,0.20695318915959482,0.7560567108834435,0.5980066445182726,0.40609259523601454,0.4881427256388901,0.4145208435768945,0.5392144612875096,0.7930468108404052,0.7126501090099197,0.8450095319532935,,0.5898161244695899,0.9222972972972973,0.5980066445182726,0.7955326460481099,0.7267267267267268,0.4589640549125752,0.1,0.6064422711189077,12.080137849989114,api,0.01515909192877058,list price,,not measured
claude-sonnet-5,Claude Sonnet 5,vlm_api,closed,lineup,laubmann,10,0,0.8854489164086687,0.7223140495867768,0.8895627293649313,0.7925696594427245,0.35530932242107494,0.11455108359133127,0.10017016296119632,0.13044589171765014,0.27768595041322314,0.24024073502369098,0.32417613012008256,,0.8226037195994278,0.9565217391304348,0.7925696594427245,0.9876923076923076,0.703862660944206,0.357397509282696,0.1,0.6064422711189077,19.28434895002283,api,0.01515909192877058,list price,,not measured
claude-opus-5,Claude Opus 5,vlm_api,closed,field,abp,7,0,0.7746738513896767,0.49951690821256034,0.6269901457171959,0.6666666666666666,0.2923238781240133,0.22532614861032332,0.16441238352870455,0.29297012294357294,0.5004830917874397,0.3955655973832443,0.6038107846042664,0.3454545454545454,0.6245847176079734,0.9109311740890689,0.6666666666666666,0.9617486338797814,0.601010101010101,0.31197098763921594,0.1,0.44535353721762116,23.77157870004885,api,0.04612531959629941,list price,,not measured
claude-opus-5,Claude Opus 5,vlm_api,closed,field,forst,11,0,0.8261281161249605,0.6771568095496473,0.8559757792336709,0.6358381502890172,0.3208741495897073,0.17387188387503943,0.1114895955805195,0.23356797468607987,0.3228431904503527,0.23572738112314423,0.4008892216279439,,0.7347826086956522,0.9771689497716896,0.6358381502890172,0.9006772009029346,0.7110481586402266,0.36907153057060393,0.1,0.44535353721762116,18.274981199996546,api,0.04612531959629941,list price,,not measured
claude-opus-5,Claude Opus 5,vlm_api,closed,field,humboldt,6,0,0.6833720544307998,0.48,0.8043759968102073,0.7796610169491527,0.3532101641802995,0.31662794556920015,0.158013468013468,0.39725400457665905,0.52,0.3088888888888889,0.5929032258064516,,0.6306818181818182,0.9780701754385965,0.7796610169491527,0.8502994011976048,0.803448275862069,0.43374355975178835,0.1,0.44535353721762116,13.567907699994976,api,0.04612531959629941,list price,,not measured
claude-opus-5,Claude Opus 5,vlm_api,closed,field,laubmann,5,0,0.9382920110192837,0.7970639032815199,0.9140980795220952,0.8695652173913043,0.2820189575316075,0.06170798898071626,0.05445481273168861,0.06944686791135928,0.20293609671848015,0.16003062787136293,0.2607861936720997,,0.8455497382198953,0.982646420824295,0.8695652173913043,0.9935483870967742,0.6821705426356589,0.29136114645440436,0.1,0.44535353721762116,26.13832220004406,api,0.04612531959629941,list price,,not measured
transkribus-german-genius,Transkribus German Genius,transkribus,closed,lineup,abp,34,0,0.8828591131232573,0.6261103077876472,0.5188179353037756,0.8200836820083681,0.31317195977136664,0.11714088687674272,0.08918463771631553,0.16091093364051054,0.3738896922123528,0.334396595444008,0.42205982817619714,0.07603305785123966,0.5657225853304285,0.9146981627296588,0.8200836820083681,0.9850586979722519,0.5414364640883977,0.47801070496664355,0.1,0.19666642915217947,11.065692307692307,transkribus,0.25704,credits,,not measured
transkribus-german-genius,Transkribus German Genius,transkribus,closed,lineup,forst,22,0,0.8495767647744039,0.6837374012530646,0.8222713104849784,0.6917647058823528,0.31317195977136664,0.15042323522559603,0.08736077148042662,0.21872537725304061,0.31626259874693546,0.23514860341450441,0.4020521390581021,,0.657439446366782,0.9871031746031746,0.6917647058823528,0.9185905224787363,0.5881147540983607,0.47801070496664355,0.1,0.19666642915217947,11.065692307692307,transkribus,0.25704,credits,,not measured
transkribus-german-genius,Transkribus German Genius,transkribus,closed,lineup,humboldt,20,0,0.6574760005260158,0.3777716944976731,0.8587411868747651,0.7050359712230215,0.31317195977136664,0.34252399947398415,0.21676706518555325,0.46098909257038434,0.6222283055023269,0.5222460810166047,0.7146365624646277,,0.7595473833097596,0.9579349904397706,0.7050359712230215,0.9742268041237113,0.5922643029814666,0.47801070496664355,0.1,0.19666642915217947,11.065692307692307,transkribus,0.25704,credits,,not measured
transkribus-german-genius,Transkribus German Genius,transkribus,closed,lineup,laubmann,10,0,0.8769349845201239,0.6392561983471075,0.8295105714552735,0.8161993769470405,0.31317195977136664,0.12306501547987617,0.11402134058375599,0.1315801230896654,0.36074380165289255,0.33999159934471473,0.38297133194339095,,0.6967095851216023,0.9623115577889447,0.8161993769470405,0.9969230769230769,0.5518731988472623,0.47801070496664355,0.1,0.19666642915217947,11.065692307692307,transkribus,0.25704,credits,,not measured
transkribus-text-titan-ii,Transkribus Text Titan II,transkribus,closed,lineup,abp,34,0,0.8309597337570833,0.538111960338773,0.47321934926192366,0.706896551724138,0.28163833619694795,0.16904026624291668,0.12819991308305895,0.22260868025730765,0.46188803966122705,0.4056362594668313,0.5234643905100469,0.013686911890504704,0.4698620188816267,0.9361091170136396,0.706896551724138,0.9669156883671292,0.5623229461756374,0.41494345781780617,0.1,0.19666642915217947,14.794935779816512,transkribus,0.25704,credits,,not measured
transkribus-text-titan-ii,Transkribus Text Titan II,transkribus,closed,lineup,forst,22,0,0.8201056146618001,0.6096431490057206,0.7534422806499406,0.619385342789598,0.28163833619694795,0.1798943853381999,0.11748658600407719,0.24751083848779074,0.39035685099427947,0.30879099450295977,0.4727764324114883,,0.52479815455594,0.982086406743941,0.619385342789598,0.9015795868772782,0.587467362924282,0.41494345781780617,0.1,0.19666642915217947,14.794935779816512,transkribus,0.25704,credits,,not measured
transkribus-text-titan-ii,Transkribus Text Titan II,transkribus,closed,lineup,humboldt,20,0,0.6103099110156489,0.2942786750615932,0.8112975723632343,0.6568265682656826,0.28163833619694795,0.38969008898435104,0.2784726409644041,0.4927969013275683,0.7057213249384068,0.6115882699223004,0.7908347681970191,,0.6732673267326733,0.9493278179937953,0.6568265682656826,0.9621993127147767,0.6738578680203046,0.41494345781780617,0.1,0.19666642915217947,14.794935779816512,transkribus,0.25704,credits,,not measured
transkribus-text-titan-ii,Transkribus Text Titan II,transkribus,closed,lineup,laubmann,10,0,0.8557146542827657,0.6165289256198347,0.8552515498330948,0.8138801261829653,0.28163833619694795,0.14428534571723425,0.13039156941534982,0.16031000965928108,0.3834710743801653,0.3534675005040864,0.41649143845049236,,0.7410586552217453,0.9694444444444444,0.8138801261829653,0.9907692307692307,0.5459610027855153,0.41494345781780617,0.1,0.19666642915217947,14.794935779816512,transkribus,0.25704,credits,,not measured
trocr-kurrent-xvi-xvii,TrOCR Kurrent XVI–XVII,specialised_line,open,lineup,abp,34,0,0.8001079363175726,0.30985333608758525,0.45983307354188424,0.5761316872427984,0.8228433144227609,0.19989206368242737,0.17796601431013948,0.22164869864114384,0.6901466639124147,0.6564479746886726,0.7259722709981634,0.07213114754098361,0.46042120551924476,0.8469468675654243,0.5761316872427984,0.9818569903948773,0.377341251713111,0.7456866288455217,0.8,1.0,3.225720559968616,gpu_8gb,7.556280871236188e-05,electricity,0.18411990426988759,measured (GPU board power)
trocr-kurrent-xvi-xvii,TrOCR Kurrent XVI–XVII,specialised_line,open,lineup,forst,22,0,0.7435349848567212,0.3138109506946336,0.6396769076523929,0.42660550458715596,0.7803295869153415,0.25646501514327874,0.1937297827478828,0.3284309944817722,0.6861890493053664,0.6120546806754101,0.7603094227046523,,0.44521337946943484,0.834140435835351,0.42660550458715596,0.8906439854191981,0.40735958683021306,0.660659173830683,0.8,1.0,4.77179362179926,gpu_8gb,7.556280871236188e-05,electricity,0.18411990426988759,measured (GPU board power)
trocr-kurrent-xvi-xvii,TrOCR Kurrent XVI–XVII,specialised_line,open,lineup,humboldt,20,0,0.43983693508087496,0.048179578428688696,0.6742208119116997,0.4334600760456274,0.7871080468040963,0.560163064919125,0.4556555214176029,0.6277790842475753,0.9518204215713113,0.9076406022541177,0.974753077856874,,0.5148514851485149,0.8335901386748844,0.4334600760456274,0.9037800687285223,0.4971279373368146,0.6742160936081925,0.8,1.0,4.482990440537135,gpu_8gb,7.556280871236188e-05,electricity,0.18411990426988759,measured (GPU board power)
trocr-kurrent-xvi-xvii,TrOCR Kurrent XVI–XVII,specialised_line,open,lineup,laubmann,10,0,0.6226135190918473,0.09710743801652888,0.697656652360515,0.4691358024691358,0.7642162964503783,0.37738648090815274,0.34931977546090753,0.40787256969953417,0.9028925619834711,0.8616306385425787,0.9469481230294231,,0.51931330472103,0.876,0.4691358024691358,0.96,0.492619926199262,0.6284325929007564,0.8,1.0,5.535219074641332,gpu_8gb,7.556280871236188e-05,electricity,0.18411990426988759,measured (GPU board power)
kraken-kurrent-xix,Kraken 19th-c. Kurrent,specialised_line,open,lineup,abp,34,0,0.5526339459718765,0.10328444536252845,0.488183313368215,0.14166666666666666,0.9845656410267953,0.4473660540281234,0.42026617303083924,0.47132379832347254,0.8967155546374715,0.8759068306347881,0.9168091559057591,0.2426367461430575,0.2999273783587509,0.9219858156028369,0.14166666666666666,0.8335112059765208,0.34186979327368094,0.9691312820535907,1.0,1.0,1.152756118192828,cpu,6.60223751824744e-06,electricity,0.016087323387542495,estimated (35 W x seconds)
kraken-kurrent-xix,Kraken 19th-c. Kurrent,specialised_line,open,lineup,forst,22,0,0.6607517278869302,0.23045491691637154,0.650725860999156,0.23940149625935164,0.9469288297870097,0.3392482721130698,0.2794420810582883,0.39799275096372083,0.7695450830836285,0.7192777843586301,0.812602061987262,,0.40484429065743943,0.8966074313408724,0.23940149625935164,0.8493317132442284,0.3254203758654797,0.8938576595740193,1.0,1.0,1.6303643893786233,cpu,6.60223751824744e-06,electricity,0.016087323387542495,estimated (35 W x seconds)
kraken-kurrent-xix,Kraken 19th-c. Kurrent,specialised_line,open,lineup,humboldt,20,0,0.3945557357646956,0.04078839310156035,0.6836585444258712,0.22082018927444796,0.9775239042792967,0.6054442642353044,0.5199178549890444,0.6577237925775896,0.9592116068984397,0.93658742494876,0.9732461573490868,,0.4695898161244696,0.8977272727272727,0.22082018927444796,0.8144329896907216,0.5032736796158882,0.9550478085585934,1.0,1.0,1.229997936598587,cpu,6.60223751824744e-06,electricity,0.016087323387542495,estimated (35 W x seconds)
kraken-kurrent-xix,Kraken 19th-c. Kurrent,specialised_line,open,lineup,laubmann,10,0,0.5679824561403508,0.13099173553719012,0.7554363376251788,0.25925925925925924,0.8881146012950017,0.43201754385964913,0.41556472738361694,0.4525333487314009,0.8690082644628099,0.8434614108756685,0.8952168733117056,,0.6108726752503576,0.9,0.25925925925925924,0.9569230769230769,0.46620171673819744,0.7762292025900035,1.0,1.0,2.8024740174790876,cpu,6.60223751824744e-06,electricity,0.016087323387542495,estimated (35 W x seconds)
olmocr-2-7b,olmOCR-2 7B,vlm_open_local,open,lineup,abp,34,0,0.5377627199952029,0.19541417062590372,0.4450651836818324,0.526829268292683,0.6079113109353846,0.4622372800047972,0.43409939762036365,0.4949249839344793,0.8045858293740963,0.7769040839490555,0.8357436474242135,0.0,0.42701525054466233,0.9081803005008348,0.526829268292683,0.695837780149413,0.6148049645390071,0.4658226218707693,0.5,1.0,11.704550944499942,gpu_24gb,0.00044308451944208657,electricity,1.0796406419154156,measured (GPU board power)
olmocr-2-7b,olmOCR-2 7B,vlm_open_local,open,lineup,forst,22,2,0.2666381921254951,0.09207300463089074,0.5756650086505191,0.4987012987012988,0.5811376199098068,0.7333618078745049,0.6505094169294114,0.8243065273835255,0.9079269953691093,0.8688261692748059,0.9468025426656821,,0.2502883506343714,0.9010416666666666,0.4987012987012988,0.370595382746051,0.7215777262180975,0.41227523981961367,0.5,1.0,14.97785149869719,gpu_24gb,0.00044308451944208657,electricity,1.0796406419154156,measured (GPU board power)
olmocr-2-7b,olmOCR-2 7B,vlm_open_local,open,lineup,humboldt,20,0,0.20076272300881082,0.0629619490829455,0.5988995556090564,0.35294117647058826,0.6449697499959043,0.7992372769911892,0.631142012559219,0.8902458295431355,0.9370380509170545,0.8714458795774883,0.9706015534701368,,0.2758132956152758,0.9219858156028369,0.35294117647058826,0.42439862542955326,0.7275985663082437,0.5399394999918086,0.5,1.0,8.319955434500116,gpu_24gb,0.00044308451944208657,electricity,1.0796406419154156,measured (GPU board power)
olmocr-2-7b,olmOCR-2 7B,vlm_open_local,open,lineup,laubmann,10,0,0.6059726522187823,0.36446280991735536,0.7299047064814141,0.7784810126582279,0.5678766502311777,0.39402734778121773,0.2911787390245878,0.5543469912112264,0.6355371900826446,0.5629373606007638,0.7312043053303809,,0.5050071530758226,0.9548022598870056,0.7784810126582279,0.7076923076923077,0.7852834740651388,0.38575330046235545,0.5,1.0,16.923625216999994,gpu_24gb,0.00044308451944208657,electricity,1.0796406419154156,measured (GPU board power)
paddleocr-vl-1.6,PaddleOCR-VL 1.6,vlm_open_local,open,lineup,abp,34,0,0.37831679309207566,0.0760173517868209,0.4212808580222212,0.2181818181818182,0.6844251922546453,0.6216832069079243,0.5598824960062531,0.6867516216824774,0.9239826482131791,0.9019214764375271,0.944264432299454,0.0,0.40159767610748004,0.8622448979591837,0.2181818181818182,0.6350053361792957,0.3859790491539081,0.4688503845092905,0.8,1.0,11.542482664999968,gpu_8gb,0.00038313708321249525,electricity,0.933569890868653,measured (GPU board power)
paddleocr-vl-1.6,PaddleOCR-VL 1.6,vlm_open_local,open,lineup,forst,22,1,0.29133338510522633,0.0354126940888041,0.5786944292680953,0.32989690721649484,0.6739726967102384,0.7086666148947737,0.6486950371817068,0.7856388236997681,0.9645873059111959,0.9474771838890735,0.9792517131082277,,0.28604382929642447,0.8713450292397661,0.32989690721649484,0.44957472660996356,0.4059539918809202,0.4479453934204769,0.8,1.0,12.708936599500248,gpu_8gb,0.00038313708321249525,electricity,0.933569890868653,measured (GPU board power)
paddleocr-vl-1.6,PaddleOCR-VL 1.6,vlm_open_local,open,lineup,humboldt,20,0,0.1986586595362293,0.03996715028743503,0.630393613180804,0.3383458646616541,0.5237348848301391,0.8013413404637707,0.6757667565192362,0.8834427986821322,0.960032849712565,0.9228753500682345,0.9797613807674109,,0.2984441301272984,0.9623430962343096,0.3383458646616541,0.422680412371134,0.5920651068158698,0.14746976966027803,0.8,1.0,50.70612943349988,gpu_8gb,0.00038313708321249525,electricity,0.933569890868653,measured (GPU board power)
paddleocr-vl-1.6,PaddleOCR-VL 1.6,vlm_open_local,open,lineup,laubmann,10,0,0.536829205366357,0.12396694214876036,0.7507999259871019,0.5032258064516129,0.6465325005135443,0.4631707946336429,0.4249698445119836,0.4956440273201575,0.8760330578512396,0.8456369056045162,0.9080221947681806,,0.6151645207439199,0.886435331230284,0.5032258064516129,0.84,0.532156368221942,0.3930650010270884,0.8,1.0,16.363266287999977,gpu_8gb,0.00038313708321249525,electricity,0.933569890868653,measured (GPU board power)
churro-3b,CHURRO 3B,vlm_open_local,open,field,abp,7,0,0.5764322178105502,0.34106280193236715,0.5750686076287973,0.8292682926829269,0.45,0.4235677821894498,0.3055774064182029,0.6246743224914539,0.6589371980676328,0.5717525533890436,0.7823780574348299,0.25903614457831325,0.5149501661129569,0.9512195121951219,0.8292682926829269,0.726775956284153,0.5403899721448467,0.0,0.8,1.0,108.08936410001479,gpu_8gb,0.0007758333783438255,electricity,1.8904322084401204,measured (GPU board power)
churro-3b,CHURRO 3B,vlm_open_local,open,field,humboldt,6,0,0.6457019581812147,0.363,0.8068663328197228,0.7927927927927927,0.45,0.35429804181878527,0.18647082463590778,0.45080091533180777,0.637,0.44175839793281657,0.7103225806451613,,0.6306818181818182,0.9830508474576272,0.7927927927927927,0.7485029940119761,0.6639344262295082,0.0,0.8,1.0,102.16827419999754,gpu_8gb,0.0007758333783438255,electricity,1.8904322084401204,measured (GPU board power)
churro-3b,CHURRO 3B,vlm_open_local,open,field,laubmann,5,0,0.4446280991735537,0.2987910189982729,0.7784613605959008,0.5346534653465347,0.5872206414948467,0.5553719008264463,0.31272923571485234,0.8669640514300708,0.7012089810017271,0.5446570972886763,0.9010629599345871,,0.5916230366492147,0.9652996845425867,0.5346534653465347,0.7419354838709677,0.675609756097561,0.27444128298969317,0.8,1.0,28.256439309,gpu_8gb,0.0007758333783438255,electricity,1.8904322084401204,measured (GPU board power)
